date,weatherDay,weatherNight,minTemp,maxTemp,windDay,windNight
2017年02月26日,晴,晴,-2,13,南风 ≤3级,北风 ≤3级
2017年02月27日,晴,晴,2,14,南风 ≤3级,南风 ≤3级
2017年02月28日,多云,阴,2,15,北风 ≤3级,北风 3-4级
2017年03月01日,晴,晴,-3,7,北风 4-5级,北风 ≤3级
2017年03月02日,晴,晴,-2,13,南风 3-4级,南风 ≤3级
2017年03月03日,晴,晴,-2,14,东风 ≤3级,北风 ≤3级
2017年03月04日,晴,多云,0,13,无持续风向 ≤3级,北风 3-4级
2017年03月05日,晴,多云,-1,11,西北风 4-5级,北风 4-5级
2017年03月06日,多云,晴,-3,9,北风 4-5级,北风 3-4级
2017年03月07日,晴,晴,-1,8,北风 3-4级,北风 3-4级
2017年03月08日,晴,晴,1,13,北风 3-4级,北风 ≤3级
2017年03月09日,晴,晴,1,15,南风 ≤3级,北风 ≤3级
2017年03月10日,多云,阴,3,17,南风 ≤3级,南风 ≤3级
2017年03月11日,阴,晴,5,20,北风 3-4级,北风 4-5级
2017年03月12日,晴,晴,1,13,北风 3-4级,北风 ≤3级
2017年03月13日,晴,晴,2,14,南风 ≤3级,北风 ≤3级
2017年03月14日,晴,多云,2,16,南风 ≤3级,北风 ≤3级
2017年03月15日,多云,多云,3,16,南风 ≤3级,北风 ≤3级
2017年03月16日,多云,阴,6,17,南风 ≤3级,北风 ≤3级
2017年03月17日,阴,阴,5,17,南风 ≤3级,北风 ≤3级
2017年03月18日,晴,晴,5,20,南风 ≤3级,北风 ≤3级
2017年03月19日,多云,阴,7,17,南风 ≤3级,北风 ≤3级
2017年03月20日,小雨,阴,6,12,东风 3-4级,东风 ≤3级
2017年03月21日,多云,多云,4,15,南风 ≤3级,北风 ≤3级
2017年03月22日,阴,小雨,6,15,北风 ≤3级,东风 ≤3级
2017年03月23日,小雨,小雨,2,10,东风 ≤3级,北风 ≤3级
2017年03月24日,雨夹雪,阴,0,4,东风 ≤3级,北风 ≤3级
2017年03月25日,多云,多云,4,13,南风 ≤3级,北风 3-4级
2017年03月26日,多云,晴,4,15,北风 3-4级,北风 3-4级
2017年03月27日,晴,多云,5,15,南风 ≤3级,北风 ≤3级
2017年03月28日,晴,晴,4,16,南风 ≤3级,南风 ≤3级
2017年03月29日,晴,多云,7,20,南风 ≤3级,北风 3-4级
2017年03月30日,多云,多云,5,15,东北风 ≤3级,北风 ≤3级
2017年03月31日,晴,晴,5,17,南风 ≤3级,北风 ≤3级
2017年04月01日,晴,多云,5,22,西南风 ≤3级,南风 ≤3级
2017年04月02日,晴,晴,6,23,南风 ≤3级,北风 ≤3级
2017年04月03日,多云,阴,12,25,南风 3-4级,北风 ≤3级
2017年04月04日,阴,小雨,12,21,南风 3-4级,南风 ≤3级
2017年04月05日,多云,多云,9,19,南风 ≤3级,北风 ≤3级
2017年04月06日,多云,阴,11,24,北风 ≤3级,东风 ≤3级
2017年04月07日,阴,阴,14,20,南风 ≤3级,北风 ≤3级
2017年04月08日,阴,晴,7,19,东北风 3-4级,北风 ≤3级
2017年04月09日,多云,多云,8,19,南风 3-4级,南风 ≤3级
2017年04月10日,多云,多云,10,20,南风 3-4级,北风 3-4级
2017年04月11日,多云,晴,7,22,北风 3-4级,南风 ≤3级
2017年04月12日,晴,多云,9,25,南风 ≤3级,北风 ≤3级
2017年04月13日,阴,多云,8,21,南风 ≤3级,北风 ≤3级
2017年04月14日,多云,多云,11,26,南风 ≤3级,南风 ≤3级
2017年04月15日,晴,多云,14,31,南风 ≤3级,北风 ≤3级
2017年04月16日,阴,阴,13,27,南风 3-4级,北风 ≤3级
2017年04月17日,多云,多云,12,27,无持续风向 3-4级,无持续风向 3-4级
2017年04月18日,晴,阴,10,23,北风 4-5级,北风 ≤3级
2017年04月19日,阴,晴,11,18,南风 ≤3级,北风 ≤3级
2017年04月20日,多云,多云,10,23,南风 ≤3级,北风 ≤3级
2017年04月21日,晴,晴,9,22,北风 ≤3级,北风 ≤3级
2017年04月22日,晴,多云,13,27,南风 3-4级,西北风 ≤3级
2017年04月23日,晴,多云,10,25,南风 ≤3级,北风 ≤3级
2017年04月24日,晴,多云,11,24,北风 3～4级,北风 3～4级
2017年04月25日,多云,晴,8,19,南风 ≤3级,北风 ≤3级
2017年04月26日,晴,晴,11,24,北风 3-4级,北风 ≤3级
2017年04月27日,晴,晴,13,28,北风 4-5级,北风 ≤3级
2017年04月28日,晴,晴,15,30,北风 3-4级,北风 ≤3级
2017年04月29日,晴,晴,17,34,南风 3-4级,北风 ≤3级
2017年04月30日,晴,多云,13,29,南风 3-4级,北风 ≤3级
2017年05月01日,晴,多云,15,28,南风 ≤3级,北风 ≤3级
2017年05月02日,多云,多云,17,29,南风 3-4级,南风 ≤3级
2017年05月03日,阴,阴,16,28,西南风 3-4级,北风 ≤3级
2017年05月04日,浮尘,多云,14,26,北风 3-4级,南风 ≤3级
2017年05月05日,晴,晴,11,21,北风 5-6级,南风 ≤3级
2017年05月06日,晴,晴,12,29,北风 4-5级,北风 ≤3级
2017年05月07日,晴,多云,15,30,南风 3-4级,北风 ≤3级
2017年05月08日,多云,多云,16,30,南风 3-4级,南风 ≤3级
2017年05月09日,多云,阵雨,15,29,南风 3-4级,东风 ≤3级
2017年05月10日,晴,晴,15,30,南风 3-4级,北风 ≤3级
2017年05月11日,晴,多云,13,32,北风 4-5级,南风 ≤3级
2017年05月12日,多云,晴,17,30,西南风 3-4级,西北风 ≤3级
2017年05月13日,多云,晴,16,28,北风 3～4级,北风 <3级
2017年05月14日,多云,多云,15,27,北风 3～4级,北风 3～4级
2017年05月15日,多云,晴,15,28,南风 <3级,北风 <3级
2017年05月16日,多云,晴,17,32,南风 3-4级,北风 ≤3级
2017年05月17日,晴,晴,19,34,南风 ≤3级,北风 ≤3级
2017年05月18日,晴,晴,21,35,南风 3-4级,北风 ≤3级
2017年05月19日,多云,多云,22,36,南风 3-4级,西南风 ≤3级
2017年05月20日,多云,多云,20,35,南风 3-4级,南风 ≤3级
2017年05月21日,多云,阵雨,18,31,南风 3-4级,北风 ≤3级
2017年05月22日,小到中雨,晴,13,18,东北风 3-4级,北风 ≤3级
2017年05月23日,小到中雨,阴,14,19,北风 3-4级,北风 ≤3级
2017年05月24日,多云,多云,17,33,西南风 3-4级,西南风 3-4级
2017年05月25日,晴,晴,16,31,南风 3-4级,北风 ≤3级
2017年05月26日,晴,晴,17,31,南风 ≤3级,北风 ≤3级
2017年05月27日,晴,晴,21,34,西南风 ≤3级,北风 ≤3级
2017年05月28日,多云,阴,22,36,北风 3-4级,东北风 ≤3级
2017年05月29日,阴,阵雨,18,27,东风 3-4级,东风 ≤3级
2017年05月30日,阵雨,晴,16,25,南风 ≤3级,北风 ≤3级
2017年05月31日,阴,多云,18,33,南风 ≤3级,北风 ≤3级
2017年06月01日,晴,阴,17,31,南风 3-4级,东风 ≤3级
2017年06月02日,阴,多云,13,24,东风 3-4级,北风 ≤3级
2017年06月03日,晴,晴,16,28,南风 3-4级,北风 ≤3级
2017年06月04日,晴,多云,19,31,西南风 3-4级,北风 ≤3级
2017年06月05日,多云,小雨,15,29,南风 3-4级,北风 ≤3级
2017年06月06日,小雨,多云,14,20,南风 ≤3级,西北风 ≤3级
2017年06月07日,晴,多云,17,31,南风 ≤3级,南风 ≤3级
2017年06月08日,晴,晴,20,35,南风 ≤3级,北风 ≤3级
2017年06月09日,晴,多云,21,37,南风 3-4级,南风 ≤3级
2017年06月10日,多云,多云,17,30,东南风 ≤3级,北风 ≤3级
2017年06月11日,阴,阴,18,31,南风 ≤3级,东风 ≤3级
2017年06月12日,阵雨,多云,18,27,南风 ≤3级,北风 ≤3级
2017年06月13日,雷阵雨,晴,17,28,南风 ≤3级,北风 ≤3级
2017年06月14日,晴,晴,21,36,南风 ≤3级,北风 ≤3级
2017年06月15日,晴,晴,24,37,南风 ≤3级,北风 ≤3级
2017年06月16日,多云,阴,24,37,南风 3-4级,南风 3-4级
2017年06月17日,雷阵雨,阴,25,35,南风 3-4级,南风 3-4级
2017年06月18日,阴,雷阵雨,23,34,南风 3-4级,北风 ≤3级
2017年06月19日,雷阵雨,多云,20,30,南风 ≤3级,北风 ≤3级
2017年06月20日,多云,阴,22,33,南风 ≤3级,北风 ≤3级
2017年06月21日,阴,雷阵雨,21,30,南风 ≤3级,北风 ≤3级
2017年06月22日,中到大雨,暴雨,20,23,东风 3-4级,东风 3-4级
2017年06月23日,小到中雨,雷阵雨,19,23,东风 ≤3级,北风 ≤3级
2017年06月24日,多云,多云,18,26,北风 ≤3级,北风 ≤3级
2017年06月25日,多云,多云,20,29,南风 ≤3级,北风 ≤3级
2017年06月26日,多云,晴,21,34,南风 ≤3级,北风 ≤3级
2017年06月27日,多云,多云,22,34,南风 ≤3级,北风 ≤3级
2017年06月28日,多云,多云,24,35,南风 ≤3级,北风 ≤3级
2017年06月29日,雷阵雨,多云,24,35,南风 ≤3级,南风 ≤3级
2017年06月30日,多云,多云,25,35,南风 ≤3级,北风 ≤3级
2017年07月01日,多云,多云,24,36,南风 ≤3级,北风 ≤3级
2017年07月02日,多云,晴,24,36,南风 ≤3级,北风 ≤3级
2017年07月03日,多云,雷阵雨,24,35,东南风 ≤3级,南风 ≤3级
2017年07月04日,雷阵雨,雷阵雨,23,27,南风 ≤3级,北风 ≤3级
2017年07月05日,多云,雷阵雨,23,31,南风 ≤3级,南风 ≤3级
2017年07月06日,小雨,中雨,23,26,东风 ≤3级,东南风 ≤3级
2017年07月07日,阴,多云,23,31,南风 ≤3级,北风 ≤3级
2017年07月08日,多云,多云,25,34,南风 ≤3级,北风 ≤3级
2017年07月09日,多云,多云,25,34,南风 ≤3级,北风 ≤3级
2017年07月10日,晴,晴,24,34,南风 <3级,北风 <3级
2017年07月11日,多云,多云,26,36,南风 ≤3级,南风 ≤3级
2017年07月12日,多云,多云,27,36,南风 ≤3级,西南风 ≤3级
2017年07月13日,雷阵雨,阴,25,36,西南风 ≤3级,北风 ≤3级
2017年07月14日,雷阵雨,雷阵雨,24,34,东北风 ≤3级,东风 ≤3级
2017年07月15日,雷阵雨,多云,25,32,东北风 ≤3级,东风 ≤3级
2017年07月16日,晴,晴,25,34,南风 ≤3级,南风 ≤3级
2017年07月17日,多云,晴,25,34,南风 ≤3级,南风 ≤3级
2017年07月18日,阵雨,雷阵雨,25,31,南风 ≤3级,南风 ≤3级
2017年07月19日,阴,多云,25,32,南风 ≤3级,南风 ≤3级
2017年07月20日,雷阵雨,中到大雨,23,33,南风 ≤3级,东风 ≤3级
2017年07月21日,阵雨,阵雨,24,27,东风 ≤3级,东风 ≤3级
2017年07月22日,阴,阴,24,28,东风 ≤3级,东风 ≤3级
2017年07月23日,阴,雷阵雨,24,27,南风 ≤3级,南风 ≤3级
2017年07月24日,阴,阵雨,23,29,西北风 ≤3级,北风 ≤3级
2017年07月25日,阵雨,阴,22,30,西南风 ≤3级,南风 ≤3级
2017年07月26日,小到中雨,阴,19,24,北风 ≤3级,北风 ≤3级
2017年07月27日,多云,多云,23,30,南风 ≤3级,南风 ≤3级
2017年07月28日,多云,多云,22,30,南风 ≤3级,南风 ≤3级
2017年07月29日,多云,多云,21,31,南风 ≤3级,南风 ≤3级
2017年07月30日,多云,多云,21,30,南风 ≤3级,东南风 ≤3级
2017年07月31日,晴,多云,23,31,南风 ≤3级,南风 ≤3级
2017年08月01日,阵雨,雷阵雨,24,31,东南风 ≤3级,南风 ≤3级
2017年08月02日,阵雨,中雨,24,29,东风 ≤3级,东风 ≤3级
2017年08月03日,晴,晴,24,35,南风 ≤3级,北风 ≤3级
2017年08月04日,晴,多云,25,36,南风 ≤3级,南风 ≤3级
2017年08月05日,雷阵雨,雷阵雨,23,32,南风 ≤3级,东风 ≤3级
2017年08月06日,多云,晴,24,34,东南风 ≤3级,东南风 ≤3级
2017年08月07日,多云,多云,24,36,东南风 ≤3级,东南风 ≤3级
2017年08月08日,多云,雷阵雨,23,34,西北风 ≤3级,东风 ≤3级
2017年08月09日,雷阵雨,阴,23,30,北风 ≤3级,北风 ≤3级
2017年08月10日,多云,多云,24,32,东北风 ≤3级,东南风 ≤3级
2017年08月11日,雷阵雨,中雨,23,31,南风 ≤3级,北风 ≤3级
2017年08月12日,雷阵雨,雷阵雨,22,31,东风 <3级,北风 <3级
2017年08月13日,雷阵雨,雷阵雨,23,28,南风 ≤3级,北风 ≤3级
2017年08月14日,阴,阴,23,30,东南风 ≤3级,东南风 ≤3级
2017年08月15日,雷阵雨,雷阵雨,23,30,南风 ≤3级,东风 ≤3级
2017年08月16日,雷阵雨,阴,22,28,东风 ≤3级,东南风 ≤3级
2017年08月17日,多云,多云,22,29,南风 ≤3级,东南风 ≤3级
2017年08月18日,雷阵雨,阴,22,29,西南风 ≤3级,东北风 ≤3级
2017年08月19日,阵雨,多云,22,29,东北风 ≤3级,东北风 ≤3级
2017年08月20日,阴,多云,23,30,东南风 ≤3级,南风 ≤3级
2017年08月21日,多云,阴,24,32,西南风 ≤3级,南风 ≤3级
2017年08月22日,雷阵雨,中到大雨,22,30,东南风 ≤3级,北风 ≤3级
2017年08月23日,多云,晴,22,32,西北风 ≤3级,北风 ≤3级
2017年08月24日,晴,多云,20,33,西北风 3-4级,北风 ≤3级
2017年08月25日,多云,多云,19,32,西北风 ≤3级,北风 ≤3级
2017年08月26日,多云,阵雨,19,29,南风 ≤3级,西风 ≤3级
2017年08月27日,阵雨,阵雨,17,18,东风 ≤3级,北风 ≤3级
2017年08月28日,多云,晴,17,28,东北风 ≤3级,北风 ≤3级
2017年08月29日,多云,晴,16,26,南风 3-4级,西南风 3-4级
2017年08月30日,多云,多云,19,27,南风 ≤3级,南风 ≤3级
2017年08月31日,多云,多云,20,26,南风 ≤3级,西南风 ≤3级
2017年09月01日,多云,阴,19,27,西南风 ≤3级,南风 ≤3级
2017年09月02日,多云,阴,19,27,西南风 ≤3级,西南风 ≤3级
2017年09月03日,多云,多云,19,29,南风 3-4级,南风 ≤3级
2017年09月04日,阴,阵雨,20,28,南风 3-4级,南风 ≤3级
2017年09月05日,多云,多云,18,30,北风 ≤3级,北风 ≤3级
2017年09月06日,晴,晴,18,31,北风 ≤3级,南风 ≤3级
2017年09月07日,晴,晴,19,31,南风 ≤3级,西南风 ≤3级
2017年09月08日,多云,多云,21,31,东风 ≤3级,东风 ≤3级
2017年09月09日,多云,阴,21,29,东风 ≤3级,南风 ≤3级
2017年09月10日,雷阵雨,晴,19,27,西南风 ≤3级,北风 ≤3级
2017年09月11日,晴,晴,16,29,北风 3-4级,西南风 ≤3级
2017年09月12日,晴,多云,19,29,东南风 ≤3级,东风 ≤3级
2017年09月13日,多云,多云,20,29,南风 ≤3级,西南风 ≤3级
2017年09月14日,阴,阴,20,29,南风 ≤3级,南风 ≤3级
2017年09月15日,阵雨,阴,18,27,南风 ≤3级,南风 ≤3级
2017年09月16日,阴,多云,18,28,南风 ≤3级,北风 ≤3级
2017年09月17日,晴,晴,16,29,北风 ≤3级,西南风 ≤3级
2017年09月18日,晴,晴,18,30,北风 ≤3级,北风 3-4级
2017年09月19日,晴,晴,14,30,西北风 3-4级,北风 ≤3级
2017年09月20日,晴,晴,14,27,南风 ≤3级,南风 ≤3级
2017年09月21日,阵雨,阵雨,17,29,西南风 ≤3级,西北风 3-4级
2017年09月22日,晴,晴,14,28,西北风 3-4级,南风 ≤3级
2017年09月23日,多云,阴,17,27,南风 ≤3级,西风 ≤3级
2017年09月24日,多云,阵雨,18,29,东北风 ≤3级,东北风 ≤3级
2017年09月25日,阴,阴,19,28,东风 ≤3级,南风 ≤3级
2017年09月26日,小雨,阴,13,23,北风 3-4级,北风 ≤3级
2017年09月27日,阴,晴,10,23,南风 ≤3级,北风 3-4级
2017年09月28日,晴,多云,11,22,西南风 3-4级,西南风 ≤3级
2017年09月29日,晴,晴,11,25,北风 ≤3级,南风 ≤3级
2017年09月30日,多云,多云,16,26,南风 ≤3级,北风 ≤3级
2017年10月01日,多云,阴,13,26,东北风 3-4级,东北风 ≤3级
2017年10月02日,小雨,阴,8,18,东北风 ≤3级,西风 ≤3级
2017年10月03日,多云,晴,10,20,西南风 ≤3级,西南风 ≤3级
2017年10月04日,晴,晴,10,22,西南风 ≤3级,西南风 ≤3级
2017年10月05日,多云,多云,11,21,南风 ≤3级,南风 ≤3级
2017年10月06日,多云,阴,13,22,南风 ≤3级,南风 ≤3级
2017年10月07日,小雨,阴,13,19,东北风 ≤3级,北风 ≤3级
2017年10月08日,小雨,小雨,13,18,西南风 ≤3级,北风 ≤3级
2017年10月09日,中雨,小到中雨,9,15,北风 3-4级,北风 ≤3级
2017年10月10日,小雨,阴,6,11,北风 ≤3级,西南风 ≤3级
2017年10月11日,多云,阴,6,16,西风 ≤3级,北风 ≤3级
2017年10月12日,小雨,多云,6,14,北风 ≤3级,东北风 ≤3级
2017年10月13日,晴,多云,9,18,北风 ≤3级,北风 ≤3级
2017年10月14日,小雨,小雨,9,13,北风 ≤3级,北风 ≤3级
2017年10月15日,多云,晴,8,17,北风 ≤3级,北风 ≤3级
2017年10月16日,晴,多云,7,18,东风 ≤3级,西南风 ≤3级
2017年10月17日,阴,小雨,11,16,南风 ≤3级,东南风 ≤3级
2017年10月18日,小雨,多云,9,15,西南风 ≤3级,西南风 ≤3级
2017年10月19日,多云,多云,9,18,西南风 ≤3级,南风 ≤3级
2017年10月20日,晴,多云,11,20,西南风 ≤3级,东北风 ≤3级
2017年10月21日,阴,小雨,10,18,东南风 ≤3级,东风 ≤3级
2017年10月22日,阴,多云,7,13,西南风 ≤3级,东南风 ≤3级
2017年10月23日,多云,晴,5,16,北风 ≤3级,西南风 ≤3级
2017年10月24日,晴,多云,8,18,西南风 ≤3级,南风 ≤3级
2017年10月25日,阴,阴,9,15,南风 ≤3级,西南风 ≤3级
2017年10月26日,阴,多云,9,16,西南风 ≤3级,北风 ≤3级
2017年10月27日,多云,雾,10,18,南风 ≤3级,北风 ≤3级
2017年10月28日,多云,晴,5,16,北风 4-5级,北风 4-5级
2017年10月29日,晴,晴,1,12,北风 3-4级,北风 ≤3级
2017年10月30日,晴,晴,2,15,西南风 ≤3级,西南风 ≤3级
2017年10月31日,多云,晴,4,16,南风 ≤3级,北风 ≤3级
2017年11月01日,晴,阴,6,17,南风 ≤3级,南风 ≤3级
2017年11月02日,晴,晴,3,17,北风 3-4级,北风 ≤3级
2017年11月03日,晴,晴,0,13,东北风 3-4级,西北风 ≤3级
2017年11月04日,晴,晴,3,14,西南风 ≤3级,南风 ≤3级
2017年11月05日,晴,多云,4,15,南风 ≤3级,北风 ≤3级
2017年11月06日,多云,多云,4,15,北风 ≤3级,西北风 ≤3级
2017年11月07日,晴,晴,4,18,西北风 3-4级,北风 ≤3级
2017年11月08日,多云,阴,4,15,南风 ≤3级,北风 ≤3级
2017年11月09日,阴,阴,5,13,西北风 ≤3级,西北风 3-4级
2017年11月10日,晴,晴,-1,11,西北风 3-4级,北风 ≤3级
2017年11月11日,晴,多云,0,10,南风 ≤3级,南风 ≤3级
2017年11月12日,多云,晴,0,11,西风 ≤3级,西北风 ≤3级
2017年11月13日,晴,晴,0,12,北风 4～5级,西北风 3～4级
2017年11月14日,晴,晴,-4,8,西北风 <3级,北风 <3级
2017年11月15日,晴,晴,-2,8,南风 <3级,东南风 <3级
2017年11月16日,晴,阴,-1,8,南风 <3级,北风 3～4级
2017年11月17日,多云,晴,-4,6,北风 5～6级,北风 5～6级
2017年11月18日,晴,晴,-6,5,西风 3～4级,北风 <3级
2017年11月19日,多云,多云,-5,6,西南风 <3级,西北风 <3级
2017年11月20日,晴,多云,-3,9,西南风 <3级,南风 <3级
2017年11月21日,多云,晴,-2,8,西北风 3～4级,西北风 <3级
2017年11月22日,晴,晴,-5,7,西北风 4～5级,西风 <3级
2017年11月23日,多云,多云,-4,7,西风 <3级,西风 <3级
2017年11月24日,多云,多云,-5,7,西南风 3～4级,北风 <3级
2017年11月25日,阴,多云,-4,7,南风 <3级,北风 3～4级
2017年11月26日,晴,晴,-4,4,北风 <3级,南风 <3级
2017年11月27日,晴,多云,-4,5,西南风 <3级,北风 <3级
2017年11月28日,晴,晴,-5,7,西北风 4～5级,东北风 3～4级
2017年11月29日,多云,多云,-6,1,南风 <3级,北风 <3级
2017年11月30日,晴,晴,-6,4,西南风 <3级,西南风 <3级
2017年12月01日,晴,晴,-6,5,西南风 <3级,南风 <3级
2017年12月02日,晴,多云,-4,6,南风 <3级,东北风 <3级
2017年12月03日,多云,晴,-5,5,北风 3～4级,北风 3～4级
2017年12月04日,多云,多云,-6,4,西北风 3～4级,西南风 <3级
2017年12月05日,晴,多云,-4,7,西南风 <3级,西南风 <3级
2017年12月06日,晴,多云,-4,8,北风 <3级,北风 <3级
2017年12月07日,多云,晴,-5,5,西北风 3～4级,西南风 <3级
2017年12月08日,晴,晴,-4,6,西南风 <3级,北风 <3级
2017年12月09日,多云,晴,-4,6,西南风 <3级,西北风 3～4级
2017年12月10日,晴,多云,-5,4,西北风 4～5级,东北风 <3级
